City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
367,bathsheba,13.2167,-59.5167,31.34,66,40,4.63,BB,1687191241
368,saint-francois,46.4154,3.9054,29.69,37,0,2.06,FR,1687190969
369,coahuayana,18.7333,-103.6833,33.22,44,5,1.9,MX,1687191242
370,tuatapere,-46.1333,167.6833,7.02,89,24,1.94,NZ,1687191242
371,kalamb,19.05,73.95,26.42,67,88,5.64,IN,1687191243
372,pontes e lacerda,-15.2261,-59.3353,29.13,39,0,0.97,BR,1687191078
373,molina,-35.1167,-71.2833,9.85,100,75,1.03,CL,1687191244
374,itajobi,-21.3181,-49.0544,22.7,46,0,2.75,BR,1687191244
375,simpang,-1.2667,104.0833,22.59,98,100,1.29,ID,1687191245
376,ewa beach,21.3156,-158.0072,23.97,82,75,2.06,US,1687191245
377,tezu,27.9167,96.1667,23.61,97,98,1.2,IN,1687191245
378,beloha,-25.1667,45.05,19.51,60,2,1.67,MG,1687190975
379,dekar,-21.5333,21.9333,19.92,16,0,2.15,BW,1687190999
380,placer,39.0666,-120.7677,10.36,70,0,4.02,US,1687191247
381,ndele,8.4109,20.6473,25.49,76,97,2.38,CF,1687191247
382,ust-shonosha,61.1531,41.343,13.12,63,98,2.38,RU,1687191248
383,zhigansk,66.7697,123.3711,12.91,92,100,1.41,RU,1687191138
384,imamoglu,37.2651,35.6572,24.84,58,38,5.37,TR,1687191249
385,mandalgovi,45.7625,106.2708,18.18,37,2,2.93,MN,1687191249
386,skjervoy,70.0311,20.9714,23.0,79,51,1.48,NO,1687191250
387,galesong,-5.3166,119.3661,25.01,85,41,3.47,ID,1687191250
388,grand gaube,-20.0064,57.6608,21.32,68,57,0.45,MU,1687190993
389,zhezkazgan,47.8043,67.7144,20.99,46,40,9.0,KZ,1687191251
390,amilly,47.9728,2.7719,22.3,96,100,3.43,FR,1687191251
391,port keats,-14.25,129.55,20.83,73,100,1.61,AU,1687190922
392,kalach-na-donu,48.691,43.5264,20.36,43,5,4.14,RU,1687191252
393,conakry,9.538,-13.6773,28.04,83,75,5.14,GN,1687191185
394,monte alegre de minas,-18.8706,-48.8808,27.27,26,0,2.52,BR,1687191253
395,superior,46.7208,-92.1041,19.71,86,100,4.12,US,1687191253
396,abrau-dyurso,44.69,37.59,20.7,75,100,4.56,RU,1687191254
397,marawi,7.9986,124.2928,20.53,95,71,1.14,PH,1687191254
398,nhamunda,-2.1861,-56.7131,32.91,50,31,1.27,BR,1687191255
399,hambantota,6.1241,81.1185,28.19,89,20,3.6,LK,1687190930
400,beisfjord,68.3751,17.5988,28.36,39,91,1.85,NO,1687191256
401,baculin,7.4525,126.5842,25.57,87,59,1.89,PH,1687191256
402,bonham,33.5773,-96.1783,31.11,65,0,6.17,US,1687191257
403,vila franca do campo,37.7167,-25.4333,21.23,77,93,1.07,PT,1687191023
404,jega,12.2175,4.3792,37.78,31,96,4.2,NG,1687191258
405,gilroy,37.0058,-121.5683,17.18,60,0,1.54,US,1687191181
406,north port,27.0442,-82.2359,32.31,85,5,5.25,US,1687191259
407,sacramento,38.4666,-121.3177,17.76,55,0,3.6,US,1687191259
408,hay river,60.8156,-115.7999,14.99,55,20,2.57,CA,1687191260
409,governador valadares,-18.8511,-41.9494,25.9,56,57,1.29,BR,1687191260
410,pafos,34.7667,32.4167,23.88,73,20,5.66,CY,1687191261
411,morehead,37.2711,-87.1764,22.1,99,100,4.12,US,1687191085
412,fortuna,40.5982,-124.1573,13.29,88,75,2.57,US,1687191262
413,klaksvik,62.2266,-6.589,11.51,98,100,4.73,FO,1687190995
414,clyde river,70.4692,-68.5914,2.43,100,75,0.75,CA,1687191002
415,dekalb,33.7504,-84.2333,24.07,77,100,3.09,US,1687191163
416,buin,-33.7333,-70.75,17.25,58,82,1.12,CL,1687191263
417,ilinskiy,55.619,38.1182,22.21,28,0,3.13,RU,1687191264
418,mecca,21.4267,39.8261,36.27,29,41,3.93,SA,1687191264
419,hirara,24.8,125.2833,27.15,94,75,6.69,JP,1687191265
420,shache,38.4167,77.2406,30.83,16,77,4.77,CN,1687191265
421,otjimbingwe,-22.35,16.1333,20.42,15,12,2.82,NA,1687191266
422,mundo nuevo,18.7,-95.5,31.02,66,1,2.32,MX,1687191266
423,vrangel,42.7297,133.0839,15.05,74,100,1.7,RU,1687191266
424,amos,48.5669,-78.1162,24.03,39,5,1.84,CA,1687191267
425,chuzhou,32.3219,118.2978,22.26,94,48,2.22,CN,1687191267
426,lakes entrance,-37.8811,147.981,2.87,78,9,7.02,AU,1687191268
427,port hawkesbury,45.6169,-61.3485,14.95,93,100,6.71,CA,1687191268
428,kismayo,-0.3582,42.5454,25.88,79,36,6.85,SO,1687191269
429,eenhana,-17.4667,16.3333,24.65,13,0,2.53,NA,1687191269
430,riyadh,24.6877,46.7219,39.08,10,5,5.77,SA,1687191269
431,muscat,23.6139,58.5922,33.01,66,15,3.53,OM,1687191270
432,lincoln,40.8,-96.667,31.95,45,0,6.17,US,1687191154
433,kopervik,59.2835,5.3067,19.99,72,0,2.06,NO,1687191271
434,jacqueville,5.2052,-4.4146,26.12,85,91,6.1,CI,1687191271
435,newry,54.1784,-6.3374,21.73,73,78,4.7,GB,1687191271
436,ejido,8.5514,-71.2375,27.54,57,20,2.97,VE,1687191272
437,ekimchan,53.0667,132.9667,14.68,68,100,1.17,RU,1687191272
438,kontagora,10.3999,5.4695,33.84,46,79,2.04,NG,1687191273
439,coihaique,-45.5752,-72.0662,-0.66,80,0,2.06,CL,1687191196
440,brownsville,25.9018,-97.4975,35.61,58,0,11.32,US,1687191112
441,togur,58.3631,82.8265,14.63,46,100,4.88,RU,1687190944
442,strezhevoy,60.7333,77.5889,11.04,56,100,5.23,RU,1687191274
443,petatlan,17.5167,-101.2667,32.89,53,37,1.76,MX,1687191275
444,sabinas hidalgo,26.5,-100.1667,37.75,24,83,1.51,MX,1687191275
445,ashtian,34.5217,50.0019,26.79,7,0,4.99,IR,1687191275
446,port-gentil,-0.7193,8.7815,25.98,78,75,6.69,GA,1687191276
447,shafranovo,53.9667,54.7667,9.95,58,92,4.86,RU,1687191276
448,machinga,-15.1685,35.3,19.05,43,0,1.13,MW,1687191277
449,powell river,49.8496,-124.5361,15.0,76,75,2.57,CA,1687191277
450,eyemouth,55.8713,-2.0901,22.91,65,28,6.8,GB,1687191277
451,evanston,42.0411,-87.6901,29.54,46,75,4.12,US,1687191278
452,nanganga,-10.3833,39.15,22.85,72,17,2.44,TZ,1687191278
453,garowe,8.4054,48.4845,32.48,32,56,6.63,SO,1687191188
454,alofi,-19.0595,-169.9187,20.94,88,75,2.06,NU,1687190936
455,umm kaddadah,13.6017,26.6876,35.63,27,43,4.37,SD,1687191279
456,laizhou,37.1717,119.9214,18.85,88,100,4.14,CN,1687191280
457,buala,-8.145,159.5921,26.42,82,34,0.45,SB,1687191281
458,conway,35.0887,-92.4421,30.59,38,0,3.6,US,1687191281
459,los llanos de aridane,28.6585,-17.9182,22.86,74,100,4.47,ES,1687191063
460,ambon,-3.6954,128.1814,27.15,83,40,4.12,ID,1687191282
461,kollam,8.8833,76.6,26.33,87,95,3.21,IN,1687191282
462,vincennes,48.85,2.4333,24.31,79,75,3.09,FR,1687191283
463,sumbawanga,-7.9667,31.6167,15.88,58,79,0.88,TZ,1687191283
464,srednekolymsk,67.45,153.6833,16.05,45,76,4.99,RU,1687191140
465,isangel,-19.55,169.2667,21.32,73,30,4.44,VU,1687190994
466,xuddur,4.1213,43.8894,27.39,51,100,8.05,SO,1687191284
467,penjamo,20.4333,-101.7333,28.75,29,7,1.98,MX,1687191285
468,leningradskiy,69.3833,178.4167,1.48,99,100,2.07,RU,1687190916
469,ahmadpur,18.7,76.9333,35.34,28,46,3.04,IN,1687191286
470,altay,47.8667,88.1167,20.63,39,49,3.74,CN,1687191286
471,copperas cove,31.1241,-97.9031,33.29,58,0,6.17,US,1687191057
472,tokmak,47.2514,35.7058,23.91,50,100,4.82,UA,1687191287
473,beyneu,45.3167,55.2,23.88,14,36,7.63,KZ,1687191288
474,atikokan,48.7555,-91.6216,26.25,47,30,4.16,CA,1687191288
475,kodinsk,58.6881,99.1844,10.14,61,100,0.89,RU,1687191288
476,kamenka,51.3223,42.7678,16.71,78,58,2.74,RU,1687191171
477,apatity,67.5641,33.4031,14.93,53,48,4.36,RU,1687191289
478,rawson,-43.3002,-65.1023,8.53,43,4,2.76,AR,1687191290
479,saint-louis,16.3333,-15.0,38.27,29,99,7.03,SN,1687191290
480,anloga,5.7947,0.8973,27.11,81,98,6.8,GH,1687191290
481,krasnoselkup,65.7,82.4667,4.48,85,100,4.33,RU,1687191291
482,pundaguitan,6.3711,126.1689,27.97,78,75,3.81,PH,1687191291
483,flin flon,54.7682,-101.865,15.91,88,100,4.63,CA,1687190967
484,vanavara,60.34,102.2797,6.66,75,30,0.39,RU,1687191292
485,trat,12.5,102.5,24.92,91,67,1.05,TH,1687191292
486,ghanzi,-21.5667,21.7833,19.75,16,0,2.52,BW,1687191293
487,kahului,20.8947,-156.47,24.36,83,40,4.12,US,1687190997
488,progreso,21.2833,-89.6667,35.06,47,1,3.6,MX,1687191294
489,vao,-22.6667,167.4833,21.13,63,15,5.54,NC,1687191294
490,huanan,46.2167,130.5167,17.2,63,100,3.55,CN,1687191294
491,rocha,-34.4833,-54.3333,14.04,54,100,2.17,UY,1687191295
492,ust-ishim,57.6935,71.1665,9.18,98,100,8.33,RU,1687191295
493,excelsior springs,39.3392,-94.2261,28.75,61,0,1.9,US,1687191296
494,la vista,41.1839,-96.0311,31.35,56,0,4.63,US,1687191296
495,urucara,-2.5364,-57.76,29.77,72,58,0.08,BR,1687191296
496,barao de melgaco,-16.1944,-55.9675,33.03,28,0,0.24,BR,1687191297
497,cabedelo,-6.9811,-34.8339,30.37,70,77,5.06,BR,1687191297
498,kuala lumpur,3.1431,101.6865,28.48,79,98,0.53,MY,1687191087
499,busembatia,0.7697,33.6131,21.23,81,82,2.14,UG,1687191298
500,ilulissat,69.2167,-51.1,6.01,61,100,2.57,GL,1687190920
501,joao camara,-5.5375,-35.8197,31.53,45,68,5.1,BR,1687191299
502,kavaratti,10.5669,72.642,29.13,77,100,7.3,IN,1687190978
503,luwuk,-0.9516,122.7875,25.16,88,100,2.22,ID,1687191300
504,kitimat,54.0524,-128.6534,16.49,62,100,0.89,CA,1687191005
505,cascais,38.6979,-9.4215,23.06,92,75,7.15,PT,1687191301
506,quelimane,-17.8786,36.8883,24.97,65,20,2.57,MZ,1687191302
507,tatarsk,55.219,75.9828,25.38,38,84,8.39,RU,1687191302
508,bastia,42.6667,9.3333,28.89,72,0,4.63,FR,1687191303
509,dori,14.0354,-0.0345,39.09,24,90,3.05,BF,1687191304
510,la rioja,42.25,-2.5,17.88,58,57,3.18,ES,1687190801
511,pierreville,46.0703,-72.8112,17.04,73,91,2.66,CA,1687191305
512,kalas,18.1667,74.8,29.7,51,56,9.01,IN,1687191305
513,igrim,63.1906,64.4162,10.78,52,96,3.16,RU,1687191307
514,dundee,56.5,-2.9667,21.25,76,40,5.66,GB,1687191307
515,bergama,39.1207,27.1805,27.64,62,48,4.35,TR,1687191308
516,brigantine,39.4101,-74.3646,30.02,67,0,3.6,US,1687191308
517,eyl,7.9803,49.8164,25.79,77,2,10.38,SO,1687191309
518,teya,60.3778,92.6267,7.45,72,100,0.9,RU,1687191310
519,cape canaveral,28.4058,-80.6048,33.32,71,0,3.6,US,1687191310
520,takapau,-40.0333,176.35,7.63,99,93,1.08,NZ,1687191311
521,muisne,0.6,-80.0333,26.32,86,94,3.77,EC,1687191311
522,zurrieq,35.8311,14.4742,25.73,50,0,3.09,MT,1687191312
523,manaure,11.7751,-72.4445,31.37,59,4,7.74,CO,1687191312
524,ulaangom,49.9811,92.0667,21.65,27,99,2.04,MN,1687191313
525,puerto madryn,-42.7692,-65.0385,8.66,46,4,3.88,AR,1687191131
526,mombetsu,44.3525,143.3525,8.03,92,8,2.28,JP,1687191314
527,ca mau,9.1769,105.15,25.96,84,83,1.91,VN,1687191065
528,honningsvag,70.9821,25.9704,7.86,87,0,2.57,NO,1687191315
529,key west,24.5557,-81.7826,32.0,70,0,5.14,US,1687191195
530,camacupa,-12.0167,17.4833,22.02,25,47,1.22,AO,1687191316
531,sioux lookout,50.1001,-91.917,25.04,53,40,2.57,CA,1687191316
532,tiarei,-17.5333,-149.3333,24.01,77,7,3.03,PF,1687191317
533,gwadar,25.1216,62.3254,29.31,78,34,3.95,PK,1687191317
534,raton,36.9034,-104.4391,25.34,13,0,7.72,US,1687191268
535,cabo san lucas,22.8909,-109.9124,34.23,33,75,3.6,MX,1687190879
536,alta floresta,-9.8756,-56.0861,33.9,38,0,4.12,BR,1687191318
537,ukiah,39.1502,-123.2078,14.92,61,0,4.12,US,1687191113
538,borazjan,29.2666,51.2159,36.55,15,0,1.08,IR,1687191319
539,saint-augustin,51.226,-58.6502,8.96,54,100,4.25,CA,1687191320
540,yazoo city,32.8551,-90.4056,28.77,66,37,4.27,US,1687191320
541,zyryanka,65.75,150.85,14.32,55,21,4.19,RU,1687191321
542,hovd,48.0056,91.6419,22.33,22,93,3.05,MN,1687191321
543,belyy yar,53.6039,91.3903,16.94,72,0,3.0,RU,1687191321
544,atar,20.5169,-13.0499,43.37,8,22,3.46,MR,1687191322
545,piacabucu,-10.4056,-36.4344,26.47,79,30,3.54,BR,1687191163
546,whitianga,-36.8333,175.7,12.69,86,40,1.94,NZ,1687191323
547,tarbagatay,51.4803,107.3602,16.74,55,19,0.85,RU,1687191323
548,benemerito de las americas,16.5167,-90.6439,31.4,53,71,1.96,MX,1687191323
549,cap malheureux,-19.9842,57.6142,21.37,68,53,0.45,MU,1687190984
550,kushmurun,52.4503,64.6311,8.21,82,100,8.33,KZ,1687191324
551,solenzo,12.1833,-4.0833,37.08,33,78,1.43,BF,1687191325
552,bandarbeyla,9.4942,50.8122,24.8,81,1,12.87,SO,1687190957
553,ginir,7.1333,40.7,17.56,73,60,3.22,ET,1687191326
554,chekhov,55.1431,37.4711,21.97,55,15,0.58,RU,1687191326
555,sur,22.5667,59.5289,31.27,66,34,3.26,OM,1687191326
556,bauchi,10.5,10.0,36.32,25,99,2.55,NG,1687191327
