City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
345,luganville,-15.5333,167.1667,26.62,83,93,3.39,VU,1686711224
346,temnikov,54.6302,43.2148,12.88,79,97,3.7,RU,1686711224
347,yumen,40.2833,97.2,30.31,8,0,9.95,CN,1686711225
348,asino,56.9979,86.1452,12.83,46,93,4.49,RU,1686711225
349,telenesti,47.4997,28.3656,15.79,81,100,0.97,MD,1686711226
350,karratha,-20.7377,116.8463,25.0,23,0,6.49,AU,1686711226
351,mana,5.6592,-53.7767,25.51,89,40,3.4,GF,1686711227
352,bosaso,11.2842,49.1816,33.22,42,74,9.45,SO,1686711227
353,santa maria,-29.6842,-53.8069,8.61,93,100,0.0,BR,1686711227
354,nuuk,64.1835,-51.7216,2.34,69,100,4.12,GL,1686711228
355,brasilia,-15.7797,-47.9297,19.51,64,0,1.03,BR,1686711228
356,inongo,-1.95,18.2667,20.47,95,32,1.42,CD,1686711229
357,kyshtovka,56.555,76.6271,13.85,49,29,3.93,RU,1686711229
358,cururupu,-1.8283,-44.8683,23.32,97,33,1.58,BR,1686711230
359,goderich,43.7501,-81.7165,14.18,88,22,3.09,CA,1686710636
360,tautira,-17.7333,-149.15,26.78,78,13,8.66,PF,1686711230
361,jahazpur,25.6167,75.2833,31.96,46,6,7.82,IN,1686711231
362,kidal,18.4411,1.4078,29.64,47,85,6.44,ML,1686711231
363,koslan,63.4564,48.8989,13.31,72,75,4.85,RU,1686711232
364,russell,32.3502,-85.1999,22.78,100,0,0.0,US,1686711232
